Order Number,Purchase Confirmation Date
201707209917128,"20,170,720"
201707189847981,"20,170,726"
201707189858319,"20,170,718"
201707300348360,"20,170,730"
201707189833243,"20,170,718"
201707310359431,"20,170,731"
201707199885138,"20,170,726"
201707270212962,"20,170,803"
201707149662080,"20,170,714"
201706308851093,"20,170,710"
201707300331219,"20,170,809"
201707310369719,"20,170,731"
201707018937998,"20,170,701"
201707028973089,"20,170,704"
201707059156965,"20,170,714"
201707220021768,"20,170,722"
201707300331383,"20,170,730"
201707099414675,"20,170,715"
201707049079188,"20,170,705"
201708010431547,"20,170,811"
201708180942059,"20,170,821"
201708140848870,"20,170,814"
201708070647366,"20,170,810"
201708130805186,"20,170,813"
201708060583655,"20,170,806"
201708120803763,"20,170,812"
201708251114882,"20,170,825"
201708060595411,"20,170,812"
201708301226847,"20,170,830"
201708251119711,"20,170,825"
201708150859481,"20,170,823"
201708030499955,"20,170,803"
201708200987514,"20,170,820"
201708241097222,"20,170,824"
201708050555794,"20,170,805"
201708060587869,"20,170,806"
201708200984836,"20,170,826"
201708030484785,"20,170,809"
201708030483221,"20,170,811"
201708080664139,"20,170,811"
201708190965410,"20,170,819"
201708190959054,"20,170,819"
201708050578705,"20,170,805"
201708301231486,"20,170,912"
201708100718317,"20,170,814"
201708130806957,"20,170,813"
201708180951818,"20,170,819"
201708140848311,"20,170,818"
201708090699783,"20,170,809"
201708271156991,"20,170,827"
201708110777084,"20,170,811"
201708070630622,"20,170,815"
201708090697958,"20,170,809"
201708110764259,"20,170,811"
201708110752381,"20,170,817"
201708291204245,"20,170,829"
201708221054744,"20,170,822"
201708160886073,"20,170,816"
201708241089300,"20,170,824"
201708140829884,"20,170,814"
201708211006398,"20,170,821"
201708140837647,"20,170,814"
201708180947939,"20,170,818"
201708040522175,"20,170,804"
201708070645665,"20,170,808"
201708060603113,"20,170,806"
201708080672716,"20,170,808"
201708311252061,"20,170,831"
201708060586382,"20,170,806"
201708080666014,"20,170,808"
201708221054047,"20,170,823"
201708140836316,"20,170,823"
201709271782628,"20,171,005"
201709281815013,"20,170,928"
201709051357124,"20,170,908"
201709291822268,"20,171,007"
201709051371349,"20,170,913"
201709151580692,"20,170,922"
201709231724181,"20,171,003"
201709151585608,"20,170,920"
201709281806117,"20,170,928"
201709021285023,"20,170,902"
201709231714372,"20,170,929"
201709211685537,"20,170,921"
201709151576690,"20,170,915"
201709101485402,"20,170,915"
201709271796102,"20,170,927"
201709271795541,"20,171,006"
201709071417516,"20,170,907"
201709241735529,"20,170,929"
201709131543891,"20,170,920"
201709031310608,"20,170,903"
201709051354411,"20,170,907"
201709031310936,"20,170,913"
201709171610646,"20,170,924"
201709081435621,"20,170,916"
201709151581526,"20,170,920"
201709201678040,"20,170,920"
201709131555193,"20,170,920"
201709181629638,"20,170,925"
201709271785162,"20,171,004"
201709181627796,"20,170,926"
201709271791679,"20,171,004"
201709021287992,"20,170,902"
201709091464049,"20,170,913"
201709171614637,"20,170,917"
201709071420593,"20,170,915"
201709151578619,"20,170,919"
201709171622334,"20,170,917"
201709271793306,"20,170,927"
201709041318100,"20,170,904"
201709251747418,"20,170,926"
201709041314705,"20,170,913"
201709071414955,"20,170,907"
201709111513959,"20,170,920"
201709051358047,"20,170,909"
201709121524531,"20,170,914"
201709191653137,"20,170,926"
201709121521863,"20,170,915"
201709251748928,"20,170,925"
201709051367257,"20,170,913"
201709171609750,"20,170,917"
201709131543388,"20,170,919"
201709011274112,"20,170,908"
201709221699458,"20,170,927"
201710282244497,"20,171,104"
201710262215580,"20,171,026"
201710011851196,"20,171,003"
201710152059641,"20,171,024"
201710162076583,"20,171,018"
201710252203385,"20,171,101"
201710232170338,"20,171,101"
201710041890454,"20,171,011"
201710031875747,"20,171,005"
201710262216144,"20,171,101"
201710202143238,"20,171,023"
201710282239617,"20,171,028"
201710222167272,"20,171,103"
201710021862698,"20,171,007"
201710132043420,"20,171,013"
201710162083472,"20,171,018"
201710061922838,"20,171,006"
201710162087112,"20,171,024"
201710182103441,"20,171,031"
201710292252122,"20,171,029"
201710132043076,"20,171,020"
201710252202293,"20,171,025"
201710122017263,"20,171,019"
201710232173548,"20,171,023"
201710061925618,"20,171,013"
201710192121974,"20,171,025"
201710212147245,"20,171,021"
201710112004595,"20,171,011"
201710252208859,"20,171,101"
201710031877627,"20,171,016"
201710262216750,"20,171,103"
201710152059899,"20,171,015"
201710051912118,"20,171,005"
201710182116152,"20,171,018"
201710021868825,"20,171,002"
201710312285091,"20,171,108"
201710101979482,"20,171,010"
201710132030956,"20,171,020"
201710302267411,"20,171,030"
201710061927046,"20,171,006"
201710262222619,"20,171,026"
201710302269953,"20,171,030"
201710202135058,"20,171,020"
201710222165700,"20,171,031"
201710091965533,"20,171,011"
201711052348415,"20,171,105"
201711072386170,"20,171,115"
201711282666863,"20,171,128"
201711232604033,"20,171,123"
201711102421835,"20,171,113"
201711042336311,"20,171,111"
201711262639345,"20,171,130"
201711252624253,"20,171,201"
201711042340144,"20,171,122"
201711112445582,"20,171,129"
201711132468096,"20,171,113"
201711132474518,"20,171,121"
201711292673049,"20,171,206"
201711042336374,"20,171,104"
201711012289910,"20,171,101"
201711222586149,"20,171,124"
201711082400495,"20,171,115"
201711302685128,"20,171,130"
201711202561204,"20,171,125"
201711202557317,"20,171,129"
201711282663767,"20,171,128"
201711012292936,"20,171,101"
201711252626141,"20,171,125"
201711112447029,"20,171,111"
201711272641578,"20,171,127"
201711032329164,"20,171,103"
201711092413147,"20,171,112"
201711032324485,"20,171,103"
201711072377279,"20,171,114"
201711212581576,"20,171,125"
201711112448061,"20,171,117"
201711222595977,"20,171,126"
201711212576146,"20,171,121"
201711022306958,"20,171,108"
201711012296448,"20,171,108"
201711052355223,"20,171,105"
201711162512608,"20,171,116"
201711022301603,"20,171,108"
201711182540799,"20,171,118"
201711012288542,"20,171,111"
201711102431460,"20,171,110"
201711012288379,"20,171,103"
201711102424611,"20,171,114"
201711052358077,"20,171,108"
201711282669636,"20,171,206"
201711192546839,"20,171,206"
201711022303183,"20,171,108"
201711132476145,"20,171,113"
201711092408210,"20,171,109"
201711252622607,"20,171,201"
201712122845728,"20,171,212"
201712102810653,"20,171,210"
201712052757726,"20,171,209"
201712072774190,"20,171,208"
201712042731124,"20,171,209"
201712062762359,"20,171,206"
201712082799107,"20,171,208"
201712082797605,"20,171,208"
201712012704494,"20,171,201"
201712082796358,"20,171,208"
201711302690493,"20,171,207"
201712012700699,"20,171,201"
201712052748939,"20,171,205"
201712112820914,"20,171,211"
201712032724422,"20,171,203"
201712032729775,"20,171,212"
201712062761088,"20,171,206"
201712052745582,"20,171,205"
201712082794287,"20,171,208"
201712072774435,"20,171,207"
201712092801905,"20,171,209"
201712072775507,"20,171,211"
201712042735517,"20,171,209"
201712122848450,"20,171,212"
201712042740517,"20,171,212"
201712082796287,"20,171,208"
201712112822907,"20,171,211"
201712032724580,"20,171,204"
201712032720777,"20,171,203"
201712052748134,"20,171,212"
201712122850095,"20,171,212"
201712012703542,"20,171,201"
201712112824581,"20,171,211"
201712042731341,"20,171,204"
201712062761641,"20,171,206"
201712042738076,"20,171,206"
201712032722133,"20,171,209"
201712052755954,"20,171,209"
201712022714692,"20,171,202"
201712102816840,"20,171,210"
201712052754192,"20,171,209"
201712092802943,"20,171,209"
201712092809128,"20,171,209"
201712052748517,"20,171,207"
201712022709111,"20,171,204"
201712092808304,"20,171,209"
201712032727316,"20,171,203"
201712012700680,"20,171,208"
201712032722778,"20,171,203"
201712022712029,"20,171,205"
201712102811424,"20,171,210"
201712072784366,"20,171,207"
201712012708090,"20,171,208"
201707039044941,"20,170,712"
201707250126861,"20,170,729"
201707280265724,"20,170,808"
201707159721161,"20,170,719"
201707240072096,"20,170,724"
201707109455015,"20,170,710"
201707250117397,"20,170,725"
201707290289956,"20,170,729"
201707039059198,"20,170,712"
201707179787505,"20,170,725"
201707250119795,"20,170,802"
201707199897094,"20,170,726"
201707059160742,"20,170,711"
201707129565992,"20,170,712"
201707199882922,"20,170,719"
201707129583213,"20,170,712"
201707220009017,"20,170,802"
201707018888079,"20,170,706"
201707260157321,"20,170,802"
201707018936869,"20,170,707"
201707220006744,"20,170,729"
201707018920588,"20,170,708"
201707109432913,"20,170,710"
201707280261621,"20,170,728"
201707129595350,"20,170,712"
201707169755664,"20,170,716"
201707069188182,"20,170,706"
201707069195546,"20,170,706"
201707079299971,"20,170,707"
201707199868833,"20,170,720"
201707079307760,"20,170,707"
201707220003671,"20,170,802"
201707209926861,"20,170,728"
201707109445674,"20,170,710"
201707260168999,"20,170,726"
201707189831357,"20,170,718"
201707240075333,"20,170,727"
201707089345407,"20,170,719"
201707250109460,"20,170,725"
201707049104790,"20,170,704"
201707199870264,"20,170,801"
201707260163037,"20,170,730"
201707129601923,"20,170,713"
201707089352651,"20,170,711"
201707230037092,"20,170,723"
201707069232873,"20,170,706"
201707240102773,"20,170,802"
201707079251066,"20,170,709"
201707179789357,"20,170,718"
201707310387391,"20,170,731"
201707159733388,"20,170,715"
201707199901070,"20,170,719"
201708200978330,"20,170,823"
201708100715465,"20,170,810"
201708200986410,"20,170,824"
201708301216685,"20,170,906"
201708080679226,"20,170,810"
201708140855227,"20,170,814"
201708140846249,"20,170,814"
201708160905454,"20,170,816"
201708271146935,"20,170,827"
201708221041528,"20,170,822"
201708211018923,"20,170,821"
201707310396844,"20,170,802"
201708231070884,"20,170,823"
201708110765116,"20,170,819"
201708311248228,"20,170,831"
201708140855769,"20,170,814"
201708291190817,"20,170,829"
201708271149697,"20,170,906"
201708070641621,"20,170,807"
201708010413455,"20,170,809"
201708030505944,"20,170,805"
201708070627970,"20,170,807"
201708060586027,"20,170,806"
201708070628517,"20,170,807"
201708281174669,"20,170,828"
201708090685376,"20,170,809"
201708160897405,"20,170,816"
201708251125798,"20,170,831"
201708231069633,"20,170,831"
201708010413495,"20,170,802"
201708160891263,"20,170,818"
201708080678818,"20,170,816"
201708070627786,"20,170,816"
201708281180783,"20,170,906"
201708301229777,"20,170,908"
201708100746529,"20,170,810"
201708180953439,"20,170,818"
201708060588223,"20,170,809"
201708311245240,"20,170,907"
201708190955351,"20,170,819"
201708211021260,"20,170,821"
201708060584108,"20,170,806"
201708261129373,"20,170,826"
201708301214410,"20,170,830"
201708150874740,"20,170,815"
201708311242070,"20,170,831"
201708180951392,"20,170,818"
201708180938695,"20,170,818"
201708060592384,"20,170,806"
201708190967002,"20,170,819"
201708231064074,"20,170,830"
201708020474186,"20,170,802"
201708090681684,"20,170,816"
201708251119069,"20,170,828"
201709191644543,"20,170,928"
201709211690250,"20,170,928"
201709111494006,"20,170,911"
201709291822444,"20,170,929"
201709021283203,"20,170,909"
201709151576344,"20,170,920"
201709271778210,"20,171,001"
201709271785736,"20,171,001"
201709111496475,"20,170,911"
201709191654858,"20,170,925"
201709211692032,"20,170,921"
201709021290035,"20,170,906"
201709261771514,"20,170,926"
201709061395068,"20,170,906"
201709301845923,"20,171,016"
201709121525012,"20,170,916"
201709271780657,"20,170,928"
201709101485039,"20,170,920"
201709281806389,"20,170,928"
201709191658576,"20,170,922"
201709201669313,"20,170,927"
201709111506934,"20,170,911"
201709261763986,"20,171,003"
201709071419467,"20,170,915"
201709191648850,"20,170,928"
201709061388020,"20,170,909"
201709061383308,"20,170,913"
201709291833015,"20,171,004"
201709061388351,"20,170,909"
201709261770594,"20,170,929"
201709101491287,"20,170,910"
201708291207259,"20,170,909"
201709011271387,"20,170,903"
201709281809063,"20,170,928"
201709081425455,"20,170,908"
201709131551165,"20,170,913"
201709031305284,"20,170,909"
201709231712618,"20,170,928"
201709011259677,"20,170,905"
201709231716142,"20,170,929"
201709131536801,"20,170,919"
201709101481711,"20,170,916"
201709261763102,"20,171,002"
201709021291525,"20,170,902"
201709041320520,"20,170,904"
201709091472395,"20,170,909"
201708311240850,"20,170,901"
201709051367375,"20,170,907"
201709271783320,"20,171,006"
201709161594093,"20,170,920"
201709081423702,"20,170,911"
201709111505694,"20,170,915"
201709131539085,"20,170,913"
201710051909514,"20,171,011"
201710051902605,"20,171,011"
201710101977855,"20,171,014"
201710202140516,"20,171,025"
201710292254976,"20,171,029"
201710292252936,"20,171,104"
201710041892701,"20,171,014"
201710192122795,"20,171,025"
201710091965249,"20,171,009"
201710101987651,"20,171,016"
201710112000121,"20,171,019"
201710302265208,"20,171,030"
201710222166320,"20,171,022"
201710242187366,"20,171,024"
201710292251483,"20,171,104"
201710091971381,"20,171,009"
201710212148888,"20,171,021"
201710272225736,"20,171,102"
201710071940119,"20,171,007"
201710091969213,"20,171,009"
201710252209280,"20,171,101"
201710122028136,"20,171,021"
201710262212683,"20,171,101"
201710051912760,"20,171,009"
201710071945183,"20,171,013"
201710182116215,"20,171,018"
201710202144479,"20,171,020"
201710302261702,"20,171,101"
201710172095953,"20,171,017"
201710232168454,"20,171,031"
201710122028812,"20,171,026"
201710272235235,"20,171,027"
201710162081596,"20,171,025"
201710172101931,"20,171,019"
201710142055049,"20,171,014"
201710071937845,"20,171,007"
201710182110845,"20,171,025"
201710182109900,"20,171,018"
201710031879702,"20,171,011"
201710252198770,"20,171,025"
201710282246099,"20,171,028"
201710061929342,"20,171,012"
201710202143661,"20,171,020"
201710112012264,"20,171,011"
201710142047588,"20,171,014"
201710202142035,"20,171,028"
201711292676365,"20,171,207"
201711112449528,"20,171,117"
201711192554851,"20,171,129"
201711182545320,"20,171,129"
201711282663165,"20,171,208"
201711262638340,"20,171,126"
201711052352734,"20,171,105"
201711042344817,"20,171,108"
201711182542015,"20,171,128"
201711032326222,"20,171,110"
201711092410903,"20,171,109"
201711182544028,"20,171,128"
201711062371637,"20,171,111"
201711292676891,"20,171,207"
201711282657441,"20,171,128"
201711182536786,"20,171,125"
201711092415131,"20,171,109"
201711282662534,"20,171,129"
201711182544958,"20,171,118"
201711182542032,"20,171,118"
201711032326798,"20,171,103"
201711122460112,"20,171,112"
201711202566499,"20,171,120"
201711192554315,"20,171,119"
201711142493069,"20,171,206"
201711092407332,"20,171,115"
201711012300736,"20,171,101"
201711192551337,"20,171,129"
201711102420787,"20,171,117"
201711092410570,"20,171,109"
201711202566579,"20,171,129"
201711072385840,"20,171,107"
201711172526368,"20,171,124"
201711012291744,"20,171,108"
201711082398514,"20,171,120"
201711282667812,"20,171,206"
201711222585436,"20,171,122"
201711152503393,"20,171,115"
201711172534553,"20,171,117"
201711242615163,"20,171,124"
201711292680527,"20,171,129"
201711132466961,"20,171,116"
201711202560299,"20,171,125"
201711062371155,"20,171,108"
201711152494666,"20,171,123"
201711082400910,"20,171,117"
201711172527303,"20,171,121"
201711252629056,"20,171,125"
201711172531249,"20,171,122"
201711242612231,"20,171,127"
201711012288265,"20,171,108"
201711262639742,"20,171,128"
201711292681486,"20,171,129"
201712022716353,"20,171,207"
201712122843557,"20,171,212"
201712012705066,"20,171,201"
201712022711526,"20,171,212"
201712022716005,"20,171,202"
201712042739356,"20,171,210"
201712082797426,"20,171,208"
201712082798454,"20,171,208"
201712052756856,"20,171,206"
201712022710221,"20,171,202"
201712072777262,"20,171,207"
201712062764340,"20,171,212"
201712022709528,"20,171,202"
201712022714637,"20,171,212"
201712042740075,"20,171,212"
201712012701405,"20,171,207"
201712092809643,"20,171,209"
201712112822032,"20,171,211"
201712012699614,"20,171,201"
201712052748331,"20,171,207"
201712062769839,"20,171,211"
201712122851385,"20,171,212"
201712042735488,"20,171,204"
201712042736094,"20,171,212"
201712042740535,"20,171,210"
201712042739164,"20,171,204"
201712122853066,"20,171,212"
201712082787854,"20,171,208"
201712012705737,"20,171,207"
201712042737705,"20,171,212"
201712042742951,"20,171,208"
201712032721172,"20,171,203"
201712062770553,"20,171,206"
201712102813039,"20,171,210"
201712092808977,"20,171,209"
201712102812526,"20,171,210"
201712032728719,"20,171,203"
201712102813142,"20,171,210"
201712122848509,"20,171,212"
201712032726164,"20,171,203"
201712052754011,"20,171,205"
201712062761889,"20,171,206"
201712042739249,"20,171,212"
201712062766615,"20,171,212"
201712092807988,"20,171,209"
201712072773547,"20,171,208"
201712032721299,"20,171,203"
201712062766892,"20,171,206"
201712022712208,"20,171,202"
201712072776174,"20,171,207"
201712022715572,"20,171,203"
201712102818254,"20,171,211"
201712052751366,"20,171,205"
201710021863567,"20,171,005"
201710081950160,"20,171,018"
201710021857357,"20,171,011"
201710132039006,"20,171,020"
201710202132548,"20,171,020"
201710242190251,"20,171,031"
201710202145754,"20,171,020"
201710031880148,"20,171,005"
201710212149692,"20,171,024"
201710021859137,"20,171,002"
201710182114785,"20,171,025"
201710162072716,"20,171,016"
201710071942209,"20,171,007"
201710101983878,"20,171,018"
201710051902646,"20,171,011"
201710071939274,"20,171,014"
201710132043855,"20,171,013"
201710212155681,"20,171,025"
201710312274206,"20,171,031"
201710101993129,"20,171,010"
201710021865513,"20,171,003"
201710172100345,"20,171,017"
201710162077308,"20,171,016"
201711152504627,"20,171,123"
201711122455665,"20,171,114"
201711082394830,"20,171,108"
201711172530426,"20,171,123"
201711022308398,"20,171,108"
201711112446334,"20,171,111"
201711222593202,"20,171,122"
201711172533850,"20,171,125"
201711212577317,"20,171,129"
201711112442667,"20,171,118"
201711012288709,"20,171,108"
201711112447014,"20,171,118"
201711172535904,"20,171,118"
201711102420988,"20,171,113"
201711022306836,"20,171,113"
201711012290497,"20,171,115"
201711102418779,"20,171,116"
201711202562249,"20,171,120"
201711212582744,"20,171,121"
201711212575431,"20,171,121"
201711282667197,"20,171,128"
201711302696636,"20,171,130"
201711152506439,"20,171,115"
201711232599276,"20,171,123"
201711302686441,"20,171,130"
201711212574933,"20,171,122"
201711072383009,"20,171,115"
201711182545902,"20,171,118"
201711292676206,"20,171,205"
201711112444508,"20,171,121"
201711112433677,"20,171,118"
201711202563035,"20,171,122"
201711082396577,"20,171,112"
201711102426554,"20,171,118"
201711182539906,"20,171,129"
201711302693925,"20,171,205"
201711202567598,"20,171,129"
201711232604977,"20,171,123"
201711152503569,"20,171,115"
201711102432585,"20,171,117"
201711132474095,"20,171,113"
201711132474550,"20,171,113"
201711252621432,"20,171,203"
201711252629708,"20,171,130"
201711042335951,"20,171,111"
201711182542005,"20,171,128"
201711202566104,"20,171,123"
201711122458122,"20,171,112"
201711302691825,"20,171,207"
201711012293784,"20,171,110"
201711132468426,"20,171,113"
201711082392205,"20,171,115"
201711152503149,"20,171,129"
201711282666647,"20,171,128"
201712072784989,"20,171,207"
201712042738044,"20,171,208"
201712012700918,"20,171,207"
201712092806125,"20,171,209"
201712052758437,"20,171,210"
201712012698205,"20,171,201"
201712042736888,"20,171,204"
201712052745338,"20,171,205"
201712042733528,"20,171,204"
201712052749393,"20,171,206"
201712052751916,"20,171,205"
201712102812598,"20,171,210"
201712042738184,"20,171,212"
201712022715586,"20,171,203"
201712072783792,"20,171,207"
201712012701202,"20,171,201"
201712022714220,"20,171,202"
201712022714177,"20,171,212"
201712052747979,"20,171,205"
201712122845489,"20,171,212"
201712122844306,"20,171,212"
201712072774978,"20,171,207"
201712062760061,"20,171,206"
201712052745544,"20,171,205"
201712052754143,"20,171,205"
201712112827522,"20,171,211"
201712042742687,"20,171,209"
201712032722322,"20,171,209"
201712062765589,"20,171,206"
201712042742522,"20,171,212"
201712012698140,"20,171,207"
201712072774550,"20,171,207"
201712082792706,"20,171,209"
201712102820348,"20,171,211"
201712012699124,"20,171,201"
201712042730313,"20,171,204"
201712082796564,"20,171,208"
201712052757666,"20,171,205"
201712052753769,"20,171,205"
201712112837613,"20,171,211"
201712042739172,"20,171,204"
201712052746187,"20,171,205"
201712102818030,"20,171,211"
201712092806195,"20,171,209"
201712082788950,"20,171,208"
201712032725938,"20,171,203"
201712022712900,"20,171,202"
201712052745491,"20,171,205"
201712042731671,"20,171,204"
201712072784446,"20,171,211"
201712032725790,"20,171,203"
201710021864214,"20,171,017"
201710222158376,"20,171,121"
201710132040853,"20,171,019"
201710122017189,"20,171,012"
201710262222345,"20,171,103"
201710021860604,"20,171,002"
201710051902665,"20,171,005"
201710061925084,"20,171,006"
201710061918275,"20,171,008"
201710061921307,"20,171,006"
201710252205987,"20,171,025"
201710282244611,"20,171,107"
201710132042927,"20,171,013"
201710081948959,"20,171,008"
201710212157538,"20,171,021"
201710071941280,"20,171,012"
201711132472619,"20,171,118"
201711032322820,"20,171,103"
201711172524120,"20,171,124"
201711212579505,"20,171,121"
201711282667260,"20,171,128"
201711112443776,"20,171,111"
201711012293168,"20,171,108"
201711092412408,"20,171,122"
201711182539875,"20,171,122"
201711282666869,"20,171,207"
201711082392918,"20,171,113"
201711012288282,"20,171,109"
201711232603910,"20,171,128"
201711042337490,"20,171,109"
201711142481455,"20,171,122"
201711292672461,"20,171,129"
201711132470072,"20,171,113"
201711072379922,"20,171,107"
201711282667641,"20,171,128"
201711302690488,"20,171,130"
201711122453549,"20,171,116"
201711152499593,"20,171,115"
201711292675641,"20,171,201"
201711082403147,"20,171,118"
201711072380375,"20,171,110"
201711112440672,"20,171,111"
201711062361359,"20,171,128"
201711062373502,"20,171,113"
201711082399898,"20,171,108"
201711082394271,"20,171,114"
201711162522640,"20,171,121"
201711092407564,"20,171,116"
201711162511145,"20,171,121"
201711062368902,"20,171,114"
201711032322458,"20,171,108"
201711302687057,"20,171,130"
201711302695633,"20,171,130"
201711122455124,"20,171,112"
201711072387184,"20,171,107"
201711202565714,"20,171,120"
201711062365082,"20,171,106"
201711032319975,"20,171,105"
201711212583055,"20,171,121"
201711202560233,"20,171,130"
201711022310743,"20,171,108"
201711242609622,"20,171,124"
201711222588288,"20,171,128"
201711062373129,"20,171,109"
201711162511254,"20,171,118"
201711022318479,"20,171,129"
201711142486559,"20,171,122"
201711132469234,"20,171,117"
201712122846257,"20,171,212"
201712082795205,"20,171,208"
201712042742716,"20,171,204"
201712042737787,"20,171,204"
201712022715662,"20,171,207"
201712082798220,"20,171,208"
201712052748730,"20,171,205"
201712022711557,"20,171,202"
201712072783849,"20,171,207"
201712072782224,"20,171,207"
201712112822526,"20,171,211"
201712112837623,"20,171,211"
201712112840460,"20,171,211"
201712052758475,"20,171,212"
201712052751255,"20,171,207"
201712112821119,"20,171,211"
201712042733936,"20,171,204"
201712092803010,"20,171,209"
201712032727442,"20,171,203"
201712012708085,"20,171,201"
201712072776721,"20,171,207"
201712072784000,"20,171,211"
201712042738670,"20,171,209"
201711302692453,"20,171,206"
201712102820168,"20,171,210"
201712012707659,"20,171,203"
201712042740516,"20,171,212"
201712052750063,"20,171,205"
201712092808361,"20,171,209"
201712062765133,"20,171,206"
201712082798670,"20,171,209"
201712042742772,"20,171,204"
201712082787367,"20,171,208"
201712062761331,"20,171,206"
201712102818325,"20,171,210"
201712122848718,"20,171,212"
201712022709011,"20,171,202"
201712032726741,"20,171,203"
201712032721180,"20,171,205"
201712022715007,"20,171,209"
201712102811587,"20,171,210"
201712062762233,"20,171,206"
201712032729242,"20,171,203"
201712062767895,"20,171,209"
201712012703512,"20,171,201"
201712042730451,"20,171,212"
201712062767650,"20,171,206"
201712022714386,"20,171,202"
201707250110368,"20,170,726"
201707079269972,"20,170,721"
201707189824712,"20,170,726"
201706298785054,"20,170,718"
201707310369326,"20,170,805"
201707230052621,"20,170,723"
201707069182479,"20,170,706"
201707149692207,"20,170,714"
201707018916914,"20,170,701"
201707089367378,"20,170,720"
201707049083454,"20,170,712"
201707209939523,"20,170,728"
201707270193440,"20,170,808"
201707069223263,"20,170,706"
201707149657678,"20,170,714"
201707069248863,"20,170,712"
201707079271691,"20,170,707"
201707179818989,"20,170,726"
201707099398829,"20,170,712"
201707300343524,"20,170,805"
201707310366178,"20,170,804"
201707119539431,"20,170,719"
201707260182370,"20,170,726"
201707219966103,"20,170,721"
201707310391979,"20,170,731"
201707290309772,"20,170,729"
201707089373959,"20,170,709"
201707209913862,"20,170,720"
201707159718979,"20,170,715"
201707099392229,"20,170,711"
201707310358217,"20,170,802"
201707159709449,"20,170,715"
201707280248384,"20,170,728"
201707099407634,"20,170,709"
201707260169717,"20,170,726"
201707119515097,"20,170,711"
201707028951199,"20,170,702"
201707119487795,"20,170,712"
201707039063440,"20,170,703"
201707109441935,"20,170,710"
201707159730790,"20,170,718"
201707139626218,"20,170,713"
201707179789506,"20,170,717"
201707139631724,"20,170,719"
201707270208924,"20,170,808"
201707179788874,"20,170,717"
201707119537997,"20,170,711"
201707089330717,"20,170,714"
201707220010696,"20,170,724"
201707220027502,"20,170,729"
201707109428567,"20,170,710"
201707119527174,"20,170,711"
201707179781246,"20,170,717"
201708030506685,"20,170,807"
201708030489900,"20,170,803"
201708261137598,"20,170,906"
201708281176430,"20,170,828"
201708010426717,"20,170,812"
201708130821655,"20,170,813"
201708140836253,"20,170,814"
201708221044956,"20,170,822"
201708231077904,"20,170,823"
201708200986402,"20,170,820"
201708030510908,"20,170,803"
201708241083160,"20,170,830"
201708030495125,"20,170,806"
201708221054088,"20,170,829"
201708190964812,"20,170,819"
201708030496817,"20,170,803"
201708160902667,"20,170,816"
201708281172707,"20,170,828"
201707310380330,"20,170,809"
201707310393281,"20,170,808"
201708080669355,"20,170,808"
201708090706168,"20,170,809"
201708281176363,"20,170,828"
201708261136001,"20,170,826"
201708160903936,"20,170,816"
201708211011496,"20,170,821"
201708271151715,"20,170,831"
201708251113540,"20,170,830"
201708110747383,"20,170,811"
201708100741822,"20,170,817"
201708010414925,"20,170,804"
201708030500318,"20,170,815"
201708180932820,"20,170,824"
201708140848230,"20,170,814"
201708040529740,"20,170,804"
201708010419223,"20,170,809"
201708090687809,"20,170,814"
201708150881672,"20,170,824"
201708040534805,"20,170,804"
201708221050241,"20,170,822"
201708100739803,"20,170,810"
201708291197618,"20,170,829"
201708170923124,"20,170,817"
201708070631013,"20,170,807"
201708060587007,"20,170,806"
201708100726991,"20,170,814"
201708150873584,"20,170,815"
201708080650638,"20,170,808"
201708040525778,"20,170,804"
201708231065862,"20,170,823"
201708110778087,"20,170,815"
201708060595560,"20,170,806"
201708150879873,"20,170,815"
201708271154867,"20,170,830"
201709071413423,"20,170,913"
201709131540368,"20,170,920"
201709121518708,"20,170,914"
201709091473277,"20,170,909"
201709241730457,"20,170,926"
201709011276015,"20,170,908"
201709271784986,"20,171,003"
201709191650295,"20,170,927"
201709181632547,"20,170,918"
201709121520412,"20,170,912"
201709031306783,"20,170,903"
201709291816480,"20,171,003"
201709151584634,"20,170,919"
201709201670712,"20,170,920"
201709261775353,"20,171,004"
201709291818353,"20,171,003"
201709251754635,"20,170,929"
201709061380318,"20,170,913"
201709281801514,"20,170,928"
201709141556129,"20,170,920"
201709051354257,"20,170,925"
201709121524236,"20,170,920"
201709141567618,"20,170,914"
201709071408236,"20,170,909"
201709141561496,"20,170,914"
201709121528501,"20,170,920"
201709151574696,"20,170,915"
201709191647946,"20,170,922"
201709241734794,"20,170,927"
201709041314477,"20,170,908"
201709031305697,"20,170,909"
201709141562515,"20,170,914"
201709171619632,"20,170,927"
201709051369851,"20,170,913"
201709011266877,"20,170,907"
201709261767746,"20,170,926"
201709281807136,"20,170,930"
201709071420460,"20,170,907"
201709031306120,"20,170,903"
201709201665494,"20,170,927"
201709151581033,"20,170,915"
201709261770300,"20,170,926"
201709131554871,"20,170,926"
201709171611088,"20,170,917"
201709281802936,"20,171,003"
201709271793221,"20,171,002"
201709041324331,"20,170,906"
201709011273942,"20,170,907"
201709301846501,"20,170,930"
201709111495219,"20,170,915"
201709111504002,"20,170,916"
201709281796688,"20,171,004"
201709151590044,"20,170,921"
201709181638780,"20,170,927"
201709041347404,"20,170,904"
201710252205289,"20,171,101"
201709301838353,"20,171,004"
201710091972654,"20,171,017"
201710262216507,"20,171,101"
201710112011894,"20,171,018"
201710152061190,"20,171,027"
201710302269075,"20,171,107"
201710122024178,"20,171,020"
